"State...1","County","Average Income","Percent_COPD","Male 18-44","Male 45-64","Male 65+","Female 18-44","Female 45-64","Female 65+","Poverty","Encoded_Poverty","Unemployed","State...22","Area_Name","Male_Total","Female_Total","AQI","Average_Income","Income_Level","Unemployed_Level"
"New Jersey","Sussex",51979,4.8,6,10.3,15.1,7.1,11.6,16.4,6086,"Low",27264,"NJ","Sussex County, NJ",31.4,35.1,53.128515959,51979,"Medium","Very High"
"New Jersey","Union",103317,4.7,6,10.3,15.1,7.1,11.6,16.4,11090,"Medium",4710,"NJ","Union County, NJ",31.4,35.1,64.441111156,103317,"High","High"
"New Jersey","Warren",67079,5.2,6,10.3,15.1,7.1,11.6,16.4,6333,"Low",2389,NA,NA,31.4,35.1,54.636874065,67079,"High","High"
"New Mexico","Bernalillo",70682,5.1,6,10.3,15.1,7.1,11.6,16.4,4710,"Low",80,"NM","Bernalillo County, NM",31.4,35.1,75.062293208,70682,"High","Very Low"
"New Mexico","Catron",59268,8.1,6,10.3,15.1,7.1,11.6,16.4,6757,"Low",2108,"NM","Catron County, NM",31.4,35.1,59.914242863,59268,"Medium","Moderate"
"New Mexico","Chaves",50063,6.5,6,10.3,15.1,7.1,11.6,16.4,27106,"Medium",782,"NM","Chaves County, NM",31.4,35.1,59.914242863,50063,"Medium","Moderate"
"New Mexico","Cibola",37613,7.8,6,10.3,15.1,7.1,11.6,16.4,126486,"High",342,"NM","Cibola County, NM",31.4,35.1,59.914242863,37613,"Medium","Low"
"New Mexico","Colfax",43088,6.3,6,10.3,15.1,7.1,11.6,16.4,4022,"Low",1132,"NM","Colfax County, NM",31.4,35.1,59.914242863,43088,"Medium","Moderate"
"New Mexico","Curry",32047,6.7,6,10.3,15.1,7.1,11.6,16.4,7042,"Low",32,"NM","Curry County, NM",31.4,35.1,59.914242863,32047,"Medium","Very Low"
"New Mexico","De Baca",44595,7,6,10.3,15.1,7.1,11.6,16.4,7078,"Low",7550,"NM","De Baca County, NM",31.4,35.1,59.914242863,44595,"Medium","High"
"New Mexico","Do̱a Ana",48363,7,6,10.3,15.1,7.1,11.6,16.4,5349,"Low",2137,"NM","Dona Ana County, NM",31.4,35.1,59.914242863,48363,"Medium","Moderate"
"New Mexico","Eddy",53849,5.9,6,10.3,15.1,7.1,11.6,16.4,5354,"Low",991,"NM","Eddy County, NM",31.4,35.1,58.476011019,53849,"Medium","Moderate"
"New Mexico","Grant",40871,6.1,6,10.3,15.1,7.1,11.6,16.4,491,"Very Low",95,"NM","Grant County, NM",31.4,35.1,59.914242863,40871,"Medium","Very Low"
"New Mexico","Guadalupe",59037,5.3,6,10.3,15.1,7.1,11.6,16.4,7806,"Low",11,"NM","Guadalupe County, NM",31.4,35.1,59.914242863,59037,"Medium","Very Low"
"New Mexico","Harding",44057,6.4,6,10.3,15.1,7.1,11.6,16.4,13592,"Medium",105,"NM","Harding County, NM",31.4,35.1,59.914242863,44057,"Medium","Very Low"
"New Mexico","Hidalgo",38025,6.4,6,10.3,15.1,7.1,11.6,16.4,3312,"Low",3021,"NM","Hidalgo County, NM",31.4,35.1,59.914242863,38025,"Medium","High"
"New Mexico","Lea",43803,6.2,6,10.3,15.1,7.1,11.6,16.4,6734,"Low",736,"NM","Lea County, NM",31.4,35.1,60.211241444,43803,"Medium","Low"
"New Mexico","Lincoln",47083,5.9,6,10.3,15.1,7.1,11.6,16.4,6594,"Low",346,"NM","Lincoln County, NM",31.4,35.1,59.914242863,47083,"Medium","Low"
"New Mexico","Los Alamos",45549,3.3,6,10.3,15.1,7.1,11.6,16.4,96950,"High",1556,"NM","Los Alamos County, NM",31.4,35.1,59.914242863,45549,"Medium","Moderate"
"New Mexico","Luna",46078,7.7,6,10.3,15.1,7.1,11.6,16.4,7313,"Low",2301,"NM","Luna County, NM",31.4,35.1,63.363095083,46078,"Medium","High"
"New Mexico","McKinley",76281,9.9,6,10.3,15.1,7.1,11.6,16.4,83489,"High",155,"NM","McKinley County, NM",31.4,35.1,59.914242863,76281,"High","Very Low"
"New Mexico","Mora",35778,4.9,6,10.3,15.1,7.1,11.6,16.4,27106,"Medium",1988,"NM","Mora County, NM",31.4,35.1,59.914242863,35778,"Medium","Moderate"
"New Mexico","Otero",31984,6.6,6,10.3,15.1,7.1,11.6,16.4,30993,"Medium",213,"NM","Otero County, NM",31.4,35.1,59.914242863,31984,"Medium","Very Low"
"New Mexico","Quay",48929,7.1,6,10.3,15.1,7.1,11.6,16.4,64695,"High",1258,"NM","Quay County, NM",31.4,35.1,59.914242863,48929,"Medium","Moderate"
"New Mexico","Rio Arriba",38876,5.4,6,10.3,15.1,7.1,11.6,16.4,8524,"Low",454,"NM","Rio Arriba County, NM",31.4,35.1,59.913509239,38876,"Medium","Low"
"New Mexico","Roosevelt",40793,6.6,6,10.3,15.1,7.1,11.6,16.4,47939,"Medium",5273,"NM","Roosevelt County, NM",31.4,35.1,59.914242863,40793,"Medium","High"
"New Mexico","Sandoval",39018,5,6,10.3,15.1,7.1,11.6,16.4,6113,"Low",4670,"NM","Sandoval County, NM",31.4,35.1,59.913822989,39018,"Medium","High"
"New Mexico","San Juan",43897,7.9,6,10.3,15.1,7.1,11.6,16.4,17710,"Medium",805,"NM","San Juan County, NM",31.4,35.1,46.291135789,43897,"Medium","Moderate"
"New Mexico","San Miguel",47801,5.2,6,10.3,15.1,7.1,11.6,16.4,7367,"Low",5435,"NM","San Miguel County, NM",31.4,35.1,59.914242863,47801,"Medium","High"
"New Mexico","Santa Fe",39050,4.6,6,10.3,15.1,7.1,11.6,16.4,6398,"Low",354,"NM","Santa Fe County, NM",31.4,35.1,56.514963129,39050,"Medium","Low"
"New Mexico","Sierra",40795,6.8,6,10.3,15.1,7.1,11.6,16.4,19087,"Medium",410,"NM","Sierra County, NM",31.4,35.1,59.914242863,40795,"Medium","Low"
"New Mexico","Socorro",63104,7.2,6,10.3,15.1,7.1,11.6,16.4,57909,"High",1592,"NM","Socorro County, NM",31.4,35.1,59.914242863,63104,"High","Moderate"
"New Mexico","Taos",44956,5.2,6,10.3,15.1,7.1,11.6,16.4,50989,"High",473,"NM","Taos County, NM",31.4,35.1,59.483052217,44956,"Medium","Low"
"New Mexico","Torrance",39083,7,6,10.3,15.1,7.1,11.6,16.4,14680,"Medium",78,"NM","Torrance County, NM",31.4,35.1,59.914242863,39083,"Medium","Very Low"
"New Mexico","Union",41204,6.9,6,10.3,15.1,7.1,11.6,16.4,18123,"Medium",2314,"NM","Union County, NM",31.4,35.1,59.914242863,41204,"Medium","High"
"New Mexico","Valencia",39416,5.6,6,10.3,15.1,7.1,11.6,16.4,19944,"Medium",1637,NA,NA,31.4,35.1,59.913304489,39416,"Medium","Moderate"
"New York","Albany",40425,5.9,6,10.3,15.1,7.1,11.6,16.4,3700,"Low",1508,"NY","Albany County, NY",31.4,35.1,42.922950234,40425,"Medium","Moderate"
"New York","Allegany",39662,7.8,6,10.3,15.1,7.1,11.6,16.4,2394,"Low",97957,"NY","Allegany County, NY",31.4,35.1,43.912467823,39662,"Medium","Very High"
"New York","Bronx",68825,6.6,6,10.3,15.1,7.1,11.6,16.4,4194,"Low",6976,"NY","Bronx County, NY",31.4,35.1,49.886511111,68825,"High","High"
"New York","Broome",41777,7.3,6,10.3,15.1,7.1,11.6,16.4,12570,"Medium",3078,"NY","Broome County, NY",31.4,35.1,43.912467823,41777,"Medium","High"
"New York","Cattaraugus",41240,8.2,6,10.3,15.1,7.1,11.6,16.4,95569,"High",2749,"NY","Cattaraugus County, NY",31.4,35.1,43.912467823,41240,"Medium","High"
"New York","Cayuga",47398,7.6,6,10.3,15.1,7.1,11.6,16.4,13224,"Medium",4613,"NY","Cayuga County, NY",31.4,35.1,43.912467823,47398,"Medium","High"
"New York","Chautauqua",44580,8.1,6,10.3,15.1,7.1,11.6,16.4,5569,"Low",3039,"NY","Chautauqua County, NY",31.4,35.1,42.936865757,44580,"Medium","High"
"New York","Chemung",49227,7.6,6,10.3,15.1,7.1,11.6,16.4,14936,"Medium",1473,"NY","Chemung County, NY",31.4,35.1,43.912467823,49227,"Medium","Moderate"
"New York","Chenango",44634,7.7,6,10.3,15.1,7.1,11.6,16.4,19822,"Medium",2777,"NY","Chenango County, NY",31.4,35.1,43.912467823,44634,"Medium","High"
"New York","Clinton",49058,7.6,6,10.3,15.1,7.1,11.6,16.4,6601,"Low",1846,"NY","Clinton County, NY",31.4,35.1,43.912467823,49058,"Medium","Moderate"
"New York","Columbia",47274,6.4,6,10.3,15.1,7.1,11.6,16.4,7120,"Low",1760,"NY","Columbia County, NY",31.4,35.1,43.912467823,47274,"Medium","Moderate"
"New York","Cortland",48550,7.2,6,10.3,15.1,7.1,11.6,16.4,8981,"Low",1326,"NY","Cortland County, NY",31.4,35.1,43.912467823,48550,"Medium","Moderate"
"New York","Delaware",64301,7.5,6,10.3,15.1,7.1,11.6,16.4,91529,"High",10659,"NY","Delaware County, NY",31.4,35.1,43.912467823,64301,"High","Very High"
"New York","Dutchess",46223,5.7,6,10.3,15.1,7.1,11.6,16.4,3483,"Low",40902,"NY","Dutchess County, NY",31.4,35.1,43.911820725,46223,"Medium","Very High"
"New York","Erie",44929,6.5,6,10.3,15.1,7.1,11.6,16.4,2482,"Low",1332,"NY","Erie County, NY",31.4,35.1,45.560233646,44929,"Medium","Moderate"
"New York","Essex",63835,6.7,6,10.3,15.1,7.1,11.6,16.4,20916,"Medium",1553,"NY","Essex County, NY",31.4,35.1,40.849057915,63835,"High","Moderate"
"New York","Franklin",55097,8.3,6,10.3,15.1,7.1,11.6,16.4,4443,"Low",1900,"NY","Franklin County, NY",31.4,35.1,43.912467823,55097,"Medium","Moderate"
"New York","Fulton",51196,8.3,6,10.3,15.1,7.1,11.6,16.4,1952,"Low",2098,"NY","Fulton County, NY",31.4,35.1,43.912467823,51196,"Medium","Moderate"
"New York","Genesee",45263,7,6,10.3,15.1,7.1,11.6,16.4,4414,"Low",1649,"NY","Genesee County, NY",31.4,35.1,43.912467823,45263,"Medium","Moderate"
"New York","Greene",47903,7,6,10.3,15.1,7.1,11.6,16.4,3768,"Low",169,"NY","Greene County, NY",31.4,35.1,43.912467823,47903,"Medium","Very Low"
"New York","Hamilton",48133,8.2,6,10.3,15.1,7.1,11.6,16.4,2630,"Low",2214,"NY","Hamilton County, NY",31.4,35.1,43.334710214,48133,"Medium","High"
"New York","Herkimer",53506,7.8,6,10.3,15.1,7.1,11.6,16.4,8863,"Low",3719,"NY","Herkimer County, NY",31.4,35.1,43.912467823,53506,"Medium","High"
"New York","Jefferson",53926,7.3,6,10.3,15.1,7.1,11.6,16.4,3345,"Low",149425,"NY","Jefferson County, NY",31.4,35.1,43.910496225,53926,"Medium","Very High"
"New York","Kings",47905,5.5,6,10.3,15.1,7.1,11.6,16.4,6342,"Low",869,"NY","Kings County, NY",31.4,35.1,44.254409305,47905,"Medium","Moderate"
"New York","Lewis",50260,7.4,6,10.3,15.1,7.1,11.6,16.4,13997,"Medium",2075,"NY","Lewis County, NY",31.4,35.1,43.912467823,50260,"Medium","Moderate"
"New York","Livingston",55031,6.5,6,10.3,15.1,7.1,11.6,16.4,30954,"Medium",2496,"NY","Livingston County, NY",31.4,35.1,43.912467823,55031,"Medium","High"
"New York","Madison",51199,6.7,6,10.3,15.1,7.1,11.6,16.4,12185,"Medium",30077,"NY","Madison County, NY",31.4,35.1,43.912467823,51199,"Medium","Very High"
"New York","Monroe",49329,6,6,10.3,15.1,7.1,11.6,16.4,21467,"Medium",1899,"NY","Monroe County, NY",31.4,35.1,38.432650768,49329,"Medium","Moderate"
"New York","Montgomery",52001,8,6,10.3,15.1,7.1,11.6,16.4,11804,"Medium",57335,"NY","Montgomery County, NY",31.4,35.1,43.912467823,52001,"Medium","Very High"
"New York","Nassau",57124,4.3,6,10.3,15.1,7.1,11.6,16.4,868,"Very Low",85174,"NY","Nassau County, NY",31.4,35.1,43.555856712,57124,"Medium","Very High"
"New York","New York",45579,4.4,6,10.3,15.1,7.1,11.6,16.4,7997,"Low",10045,"NY","New York County, NY",31.4,35.1,44.717953971,45579,"Medium","Very High"
"New York","Niagara",91828,7.3,6,10.3,15.1,7.1,11.6,16.4,4463,"Low",8035,"NY","Niagara County, NY",31.4,35.1,43.912116475,91828,"High","Very High"
"New York","Oneida",162457,7.5,6,10.3,15.1,7.1,11.6,16.4,21477,"Medium",18056,"NY","Oneida County, NY",31.4,35.1,43.912467823,162457,"High","Very High"
"New York","Onondaga",50213,6.6,6,10.3,15.1,7.1,11.6,16.4,9444,"Low",3893,"NY","Onondaga County, NY",31.4,35.1,44.512218763,50213,"Medium","High"
"New York","Ontario",49571,5.9,6,10.3,15.1,7.1,11.6,16.4,4012,"Low",14972,"NY","Ontario County, NY",31.4,35.1,43.912467823,49571,"Medium","Very High"
"New York","Orange",57781,6.3,6,10.3,15.1,7.1,11.6,16.4,2376,"Low",1405,"NY","Orange County, NY",31.4,35.1,43.069329605,57781,"Medium","Moderate"
"New York","Orleans",58637,8.3,6,10.3,15.1,7.1,11.6,16.4,1548,"Low",4591,"NY","Orleans County, NY",31.4,35.1,43.912467823,58637,"Medium","High"
"New York","Oswego",55350,8,6,10.3,15.1,7.1,11.6,16.4,17757,"Medium",1884,"NY","Oswego County, NY",31.4,35.1,43.910558475,55350,"Medium","Moderate"
"New York","Otsego",44297,6.7,6,10.3,15.1,7.1,11.6,16.4,11160,"Medium",3708,"NY","Otsego County, NY",31.4,35.1,43.912467823,44297,"Medium","High"
"New York","Putnam",45759,5,6,10.3,15.1,7.1,11.6,16.4,12150,"Medium",141847,"NY","Putnam County, NY",31.4,35.1,43.911252475,45759,"Medium","Very High"
"New York","Queens",50514,4.7,6,10.3,15.1,7.1,11.6,16.4,50499,"High",5534,"NY","Queens County, NY",31.4,35.1,53.372653462,50514,"Medium","High"
"New York","Rensselaer",75547,6.2,6,10.3,15.1,7.1,11.6,16.4,2542,"Low",23223,"NY","Rensselaer County, NY",31.4,35.1,43.912467823,75547,"High","Very High"
"New York","Richmond",51882,5.7,6,10.3,15.1,7.1,11.6,16.4,3274,"Low",12066,"NY","Richmond County, NY",31.4,35.1,44.618331257,51882,"Medium","Very High"
"New York","Rockland",53673,5.9,6,10.3,15.1,7.1,11.6,16.4,22945,"Medium",3454,"NY","Rockland County, NY",31.4,35.1,43.913230725,53673,"Medium","High"
"New York","St. Lawrence",59317,8.2,6,10.3,15.1,7.1,11.6,16.4,4192,"Low",7848,"NY","St. Lawrence County, NY",31.4,35.1,47.537860212,59317,"Medium","Very High"
"New York","Saratoga",64228,5.5,6,10.3,15.1,7.1,11.6,16.4,9204,"Low",6058,"NY","Saratoga County, NY",31.4,35.1,43.909471225,64228,"High","High"
"New York","Schenectady",42651,6.4,6,10.3,15.1,7.1,11.6,16.4,41987,"Medium",1013,"NY","Schenectady County, NY",31.4,35.1,43.912467823,42651,"Medium","Moderate"
"New York","Schoharie",69305,7,6,10.3,15.1,7.1,11.6,16.4,10671,"Medium",684,"NY","Schoharie County, NY",31.4,35.1,43.912467823,69305,"High","Low"
"New York","Schuyler",53155,7.5,6,10.3,15.1,7.1,11.6,16.4,53575,"High",1218,"NY","Schuyler County, NY",31.4,35.1,43.912467823,53155,"Medium","Moderate"
"New York","Seneca",48615,7.6,6,10.3,15.1,7.1,11.6,16.4,8760,"Low",3369,"NY","Seneca County, NY",31.4,35.1,43.912467823,48615,"Medium","High"
"New York","Steuben",47331,7.3,6,10.3,15.1,7.1,11.6,16.4,33888,"Medium",63530,"NY","Steuben County, NY",31.4,35.1,42.919097342,47331,"Medium","Very High"
"New York","Suffolk",44205,5.1,6,10.3,15.1,7.1,11.6,16.4,1389,"Low",3071,"NY","Suffolk County, NY",31.4,35.1,34.037250946,44205,"Medium","High"
"New York","Sullivan",51262,7,6,10.3,15.1,7.1,11.6,16.4,1361,"Low",1701,"NY","Sullivan County, NY",31.4,35.1,43.912467823,51262,"Medium","Moderate"
"New York","Tioga",78701,6.6,6,10.3,15.1,7.1,11.6,16.4,8231,"Low",2899,"NY","Tioga County, NY",31.4,35.1,43.912467823,78701,"High","High"
"New York","Tompkins",50941,5.8,6,10.3,15.1,7.1,11.6,16.4,4217,"Low",6766,"NY","Tompkins County, NY",31.4,35.1,43.914534975,50941,"Medium","High"
"New York","Ulster",49889,6.4,6,10.3,15.1,7.1,11.6,16.4,70898,"High",2565,"NY","Ulster County, NY",31.4,35.1,43.912467823,49889,"Medium","High"
"New York","Warren",50472,6.5,6,10.3,15.1,7.1,11.6,16.4,12848,"Medium",1921,"NY","Warren County, NY",31.4,35.1,43.912467823,50472,"Medium","Moderate"
"New York","Washington",58285,7.4,6,10.3,15.1,7.1,11.6,16.4,17603,"Medium",3117,"NY","Washington County, NY",31.4,35.1,43.912467823,58285,"Medium","High"
"New York","Wayne",58485,6.7,6,10.3,15.1,7.1,11.6,16.4,8521,"Low",39142,"NY","Wayne County, NY",31.4,35.1,43.911992225,58485,"Medium","Very High"
"New York","Westchester",45483,4.5,6,10.3,15.1,7.1,11.6,16.4,13838,"Medium",1320,"NY","Westchester County, NY",31.4,35.1,43.913216475,45483,"Medium","Moderate"
"New York","Wyoming",51420,7.3,6,10.3,15.1,7.1,11.6,16.4,4694,"Low",741,"NY","Wyoming County, NY",31.4,35.1,43.912467823,51420,"Medium","Low"
"New York","Yates",111340,7.5,6,10.3,15.1,7.1,11.6,16.4,8120,"Low",768,NA,NA,31.4,35.1,43.912467823,111340,"High","Low"
"North Carolina","Alamance",45902,6.7,6,10.3,15.1,7.1,11.6,16.4,849,"Very Low",1265,"NC","Alamance County, NC",31.4,35.1,40.225233515,45902,"Medium","Moderate"
"North Carolina","Alexander",45843,7.2,6,10.3,15.1,7.1,11.6,16.4,18028,"Medium",295,"NC","Alexander County, NC",31.4,35.1,37.726282952,45843,"Medium","Low"
"North Carolina","Alleghany",44223,9,6,10.3,15.1,7.1,11.6,16.4,7364,"Low",760,"NC","Alleghany County, NC",31.4,35.1,40.225233515,44223,"Medium","Low"
"North Carolina","Anson",42020,8.1,6,10.3,15.1,7.1,11.6,16.4,26562,"Medium",753,"NC","Anson County, NC",31.4,35.1,40.225233515,42020,"Medium","Low"
"North Carolina","Ashe",41553,7.5,6,10.3,15.1,7.1,11.6,16.4,1616,"Low",440,"NC","Ashe County, NC",31.4,35.1,40.225233515,41553,"Medium","Low"
"North Carolina","Avery",42032,7.3,6,10.3,15.1,7.1,11.6,16.4,9533,"Low",1173,"NC","Avery County, NC",31.4,35.1,40.223272312,42032,"Medium","Moderate"
"North Carolina","Beaufort",40730,7.4,6,10.3,15.1,7.1,11.6,16.4,11414,"Medium",462,"NC","Beaufort County, NC",31.4,35.1,40.434148944,40730,"Medium","Low"
"North Carolina","Bertie",40161,8.6,6,10.3,15.1,7.1,11.6,16.4,7830,"Low",1001,"NC","Bertie County, NC",31.4,35.1,40.225233515,40161,"Medium","Moderate"
"North Carolina","Bladen",49644,8.1,6,10.3,15.1,7.1,11.6,16.4,6323,"Low",4479,"NC","Bladen County, NC",31.4,35.1,40.225233515,49644,"Medium","High"
"North Carolina","Brunswick",41403,6,6,10.3,15.1,7.1,11.6,16.4,5289,"Low",10880,"NC","Brunswick County, NC",31.4,35.1,40.225233515,41403,"Medium","Very High"
"North Carolina","Buncombe",43041,5.9,6,10.3,15.1,7.1,11.6,16.4,3162,"Low",2731,"NC","Buncombe County, NC",31.4,35.1,38.764815754,43041,"Medium","High"
"North Carolina","Burke",53840,8,6,10.3,15.1,7.1,11.6,16.4,4336,"Low",7261,"NC","Burke County, NC",31.4,35.1,40.225233515,53840,"Medium","High"
"North Carolina","Cabarrus",52847,5.6,6,10.3,15.1,7.1,11.6,16.4,113013,"High",2687,"NC","Cabarrus County, NC",31.4,35.1,40.225233515,52847,"Medium","High"
"North Carolina","Caldwell",41095,7.9,6,10.3,15.1,7.1,11.6,16.4,2223,"Low",242,"NC","Caldwell County, NC",31.4,35.1,40.224131062,41095,"Medium","Very Low"
"North Carolina","Camden",49313,6.1,6,10.3,15.1,7.1,11.6,16.4,4407,"Low",1867,"NC","Camden County, NC",31.4,35.1,40.225233515,49313,"Medium","Moderate"
"North Carolina","Carteret",40096,6.2,6,10.3,15.1,7.1,11.6,16.4,9369,"Low",715,"NC","Carteret County, NC",31.4,35.1,40.227230312,40096,"Medium","Low"
"North Carolina","Caswell",52318,7.4,6,10.3,15.1,7.1,11.6,16.4,13770,"Medium",5946,"NC","Caswell County, NC",31.4,35.1,39.509094452,52318,"Medium","High"
"North Carolina","Catawba",57425,6.8,6,10.3,15.1,7.1,11.6,16.4,26307,"Medium",1834,"NC","Catawba County, NC",31.4,35.1,40.348500284,57425,"Medium","Moderate"
"North Carolina","Chatham",38126,5.6,6,10.3,15.1,7.1,11.6,16.4,3962,"Low",831,"NC","Chatham County, NC",31.4,35.1,40.225233515,38126,"Medium","Moderate"
"North Carolina","Cherokee",48940,7.7,6,10.3,15.1,7.1,11.6,16.4,25172,"Medium",318,"NC","Cherokee County, NC",31.4,35.1,40.225233515,48940,"Medium","Low"
"North Carolina","Chowan",70275,7.9,6,10.3,15.1,7.1,11.6,16.4,16964,"Medium",290,"NC","Chowan County, NC",31.4,35.1,40.225233515,70275,"High","Very Low"
"North Carolina","Clay",36538,7.1,6,10.3,15.1,7.1,11.6,16.4,1794,"Low",3625,"NC","Clay County, NC",31.4,35.1,40.225233515,36538,"Medium","High"
"North Carolina","Cleveland",45733,7.8,6,10.3,15.1,7.1,11.6,16.4,5990,"Low",1743,"NC","Cleveland County, NC",31.4,35.1,40.225233515,45733,"Medium","Moderate"
"North Carolina","Columbus",40588,8.7,6,10.3,15.1,7.1,11.6,16.4,6668,"Low",2555,"NC","Columbus County, NC",31.4,35.1,40.225233515,40588,"Medium","High"
"North Carolina","Craven",40777,6.7,6,10.3,15.1,7.1,11.6,16.4,2032,"Low",11431,"NC","Craven County, NC",31.4,35.1,40.225233515,40777,"Medium","Very High"
"North Carolina","Cumberland",39746,6.6,6,10.3,15.1,7.1,11.6,16.4,6772,"Low",851,"NC","Cumberland County, NC",31.4,35.1,41.687320864,39746,"Medium","Moderate"
"North Carolina","Currituck",49475,5.8,6,10.3,15.1,7.1,11.6,16.4,35969,"Medium",1860,"NC","Currituck County, NC",31.4,35.1,40.225233515,49475,"Medium","Moderate"
"North Carolina","Dare",42554,5.3,6,10.3,15.1,7.1,11.6,16.4,2394,"Low",5368,"NC","Dare County, NC",31.4,35.1,40.225233515,42554,"Medium","High"
"North Carolina","Davidson",52882,7.3,6,10.3,15.1,7.1,11.6,16.4,19487,"Medium",1308,"NC","Davidson County, NC",31.4,35.1,41.328188704,52882,"Medium","Moderate"
"North Carolina","Davie",64544,6.5,6,10.3,15.1,7.1,11.6,16.4,10979,"Medium",1327,"NC","Davie County, NC",31.4,35.1,40.225233515,64544,"High","Moderate"
"North Carolina","Duplin",43984,8,6,10.3,15.1,7.1,11.6,16.4,31425,"Medium",10643,"NC","Duplin County, NC",31.4,35.1,40.225233515,43984,"Medium","Very High"
"North Carolina","Durham",53010,5.2,6,10.3,15.1,7.1,11.6,16.4,16319,"Medium",2075,"NC","Durham County, NC",31.4,35.1,35.254225036,53010,"Medium","Moderate"
"North Carolina","Edgecombe",44157,8.1,6,10.3,15.1,7.1,11.6,16.4,24540,"Medium",13051,"NC","Edgecombe County, NC",31.4,35.1,40.224034062,44157,"Medium","Very High"
"North Carolina","Forsyth",53973,6.3,6,10.3,15.1,7.1,11.6,16.4,11118,"Medium",2037,"NC","Forsyth County, NC",31.4,35.1,46.151160831,53973,"Medium","Moderate"
"North Carolina","Franklin",40426,6.7,6,10.3,15.1,7.1,11.6,16.4,11846,"Medium",8381,"NC","Franklin County, NC",31.4,35.1,40.225233515,40426,"Medium","Very High"
"North Carolina","Gaston",51667,7,6,10.3,15.1,7.1,11.6,16.4,7747,"Low",275,"NC","Gaston County, NC",31.4,35.1,40.225233515,51667,"Medium","Very Low"
"North Carolina","Gates",41803,7.3,6,10.3,15.1,7.1,11.6,16.4,8896,"Low",292,"NC","Gates County, NC",31.4,35.1,40.225233515,41803,"Medium","Very Low"
"North Carolina","Graham",44808,7.8,6,10.3,15.1,7.1,11.6,16.4,5800,"Low",1649,"NC","Graham County, NC",31.4,35.1,40.229664062,44808,"Medium","Moderate"
"North Carolina","Granville",44611,6.9,6,10.3,15.1,7.1,11.6,16.4,11343,"Medium",511,"NC","Granville County, NC",31.4,35.1,40.226387562,44611,"Medium","Low"
"North Carolina","Greene",39293,8.4,6,10.3,15.1,7.1,11.6,16.4,2427,"Low",21043,"NC","Greene County, NC",31.4,35.1,40.225233515,39293,"Medium","Very High"
"North Carolina","Guilford",42701,5.9,6,10.3,15.1,7.1,11.6,16.4,4067,"Low",1745,"NC","Guilford County, NC",31.4,35.1,39.695068828,42701,"Medium","Moderate"
"North Carolina","Halifax",35078,9.1,6,10.3,15.1,7.1,11.6,16.4,621,"Very Low",3780,"NC","Halifax County, NC",31.4,35.1,40.225233515,35078,"Medium","High"
"North Carolina","Harnett",49900,6.8,6,10.3,15.1,7.1,11.6,16.4,18556,"Medium",2068,"NC","Harnett County, NC",31.4,35.1,40.225233515,49900,"Medium","Moderate"
"North Carolina","Haywood",40249,6.9,6,10.3,15.1,7.1,11.6,16.4,8694,"Low",3470,"NC","Haywood County, NC",31.4,35.1,40.830720824,40249,"Medium","High"
"North Carolina","Henderson",39664,6,6,10.3,15.1,7.1,11.6,16.4,105694,"High",592,"NC","Henderson County, NC",31.4,35.1,40.225233515,39664,"Medium","Low"
"North Carolina","Hertford",44882,8,6,10.3,15.1,7.1,11.6,16.4,3581,"Low",1635,"NC","Hertford County, NC",31.4,35.1,40.225233515,44882,"Medium","Moderate"
"North Carolina","Hoke",48378,6.8,6,10.3,15.1,7.1,11.6,16.4,2237,"Low",178,"NC","Hoke County, NC",31.4,35.1,40.225233515,48378,"Medium","Very Low"
"North Carolina","Hyde",38993,8.4,6,10.3,15.1,7.1,11.6,16.4,10642,"Medium",6257,"NC","Hyde County, NC",31.4,35.1,40.225233515,38993,"Medium","High"
"North Carolina","Iredell",37583,5.8,6,10.3,15.1,7.1,11.6,16.4,21361,"Medium",1428,"NC","Iredell County, NC",31.4,35.1,40.225233515,37583,"Medium","Moderate"
"North Carolina","Jackson",45086,7.4,6,10.3,15.1,7.1,11.6,16.4,11106,"Medium",6013,"NC","Jackson County, NC",31.4,35.1,40.225233515,45086,"Medium","High"
"North Carolina","Johnston",56778,6.5,6,10.3,15.1,7.1,11.6,16.4,14510,"Medium",227,"NC","Johnston County, NC",31.4,35.1,39.928864081,56778,"Medium","Very Low"
